Data,surface_temperature-NE,surface_temperature-N,surface_temperature-C.O.,surface_temperature-SE,surface_temperature-S
1966-01,298.13348,298.47464,298.53647,297.1485,299.41705
1966-02,298.7099,298.34177,296.8832,296.96652,298.57196
1966-03,298.2933,298.19568,297.60764,296.62607,296.4571
1966-04,297.50974,298.37653,297.1732,295.89185,293.33096
1966-05,297.5143,297.5052,294.44073,293.39877,290.67142
1966-06,296.9809,297.3652,292.73697,291.69348,287.77408
1966-07,296.50974,297.74036,293.27563,291.80246,287.92648
1966-08,297.6811,298.997,295.85413,294.04016,288.99152
1966-09,300.32037,300.4093,299.41873,295.17484,292.65918
1966-10,300.19446,298.96106,299.70166,296.44812,294.22702
1966-11,299.3744,299.00427,299.85757,296.4179,297.2037
1966-12,299.77002,298.873,298.65915,297.11267,299.20203
1967-01,299.4657,298.75195,298.5668,297.11798,297.34775
1967-02,299.3184,299.13208,299.44177,298.09454,297.29446
1967-03,298.25018,299.30573,298.6888,297.68024,296.55383
1967-04,297.97684,299.28265,297.61386,295.64233,294.44955
1967-05,297.98965,298.29443,295.6098,294.44724,291.44223
1967-06,297.60583,298.0987,293.5707,292.80768,289.46823
1967-07,297.21985,298.89893,294.65115,293.31723,289.62057
1967-08,298.25507,299.8933,297.61118,295.13953,290.16034
1967-09,301.04266,301.63715,300.89316,296.42847,291.47455
1967-10,301.4928,300.7138,300.24594,296.30374,293.70956
1967-11,300.5047,300.19537,299.98068,296.2536,296.5089
1967-12,300.0462,299.80356,298.39188,296.95477,298.84637
1968-01,300.16153,300.87488,299.64575,297.17877,298.54294
1968-02,300.2752,300.56598,298.88074,297.79938,300.09396
1968-03,300.64966,300.90952,299.67862,298.26724,297.00055
1968-04,300.43,300.21786,299.17358,297.34155,295.21564
1968-05,300.17383,300.0661,296.73093,295.87433,292.0205
1968-06,300.13718,300.4618,295.12466,294.06088,288.55502
1968-07,299.0582,300.14307,294.65738,293.23138,287.64365
1968-08,299.36984,301.53412,298.22824,295.2563,291.0704
1968-09,303.46375,302.8171,301.27493,295.7413,291.1191
1968-10,301.0335,300.65982,299.9609,295.753,294.2043
1968-11,300.00354,299.50165,299.988,296.31378,296.55008
1968-12,298.95758,298.95758,298.2832,296.61426,298.29535
1969-01,299.73718,299.16516,298.1566,297.37433,297.92654
1969-02,299.43994,298.6052,299.35434,299.04907,299.23685
1969-03,298.49756,298.97968,297.81757,297.70206,296.83798
1969-04,298.04388,298.51868,296.7449,295.99536,294.68307
1969-05,297.89246,297.9157,293.1213,292.17477,288.01947
1969-06,297.9196,297.93594,293.46808,292.4257,288.20157
1969-07,297.31604,298.10306,293.26505,291.97058,289.04178
1969-08,298.25333,299.58008,296.62823,293.30035,290.03778
1969-09,300.2096,300.0749,298.4211,295.01227,291.47308
1969-10,303.57977,300.3004,301.86783,296.5052,294.5957
1969-11,299.63593,298.79578,300.39294,296.10715,296.79352
1969-12,298.57013,298.34973,298.19965,296.57452,297.82288
1970-01,298.26526,298.68127,298.88684,296.57263,298.7865
1970-02,298.15277,298.44702,298.56152,297.69537,298.48605
1970-03,298.3532,298.46252,297.7514,296.37527,296.42444
1970-04,297.5426,298.1944,297.4268,295.27777,293.61066
1970-05,297.7124,297.8234,294.04404,293.04303,289.87964
1970-06,297.69397,297.71777,292.7588,292.07245,286.2908
1970-07,297.19025,297.93848,293.71097,292.716,286.71164
1970-08,297.94812,299.22784,296.69772,295.0916,288.8873
1970-09,300.10965,300.66595,299.33716,295.3385,291.29947
1970-10,300.83276,299.6618,299.36945,295.6125,294.03122
1970-11,298.37643,298.87268,300.16675,296.00165,296.94394
1970-12,298.60663,298.40112,298.45267,297.53516,298.582
1971-01,298.95004,298.6554,299.0916,297.76788,298.51688
1971-02,299.17645,298.70984,297.73602,296.90262,298.1008
1971-03,298.7135,298.6768,298.29633,297.5885,296.74945
1971-04,298.37872,298.2315,297.04016,295.52237,292.69028
1971-05,297.71878,298.1051,294.83084,293.75275,291.11716
1971-06,297.13528,297.5428,292.4196,291.6215,287.76974
1971-07,297.16745,297.88135,293.7464,291.8082,286.76996
1971-08,298.40875,299.66028,297.82507,294.3451,287.9706
1971-09,301.37665,300.448,298.1969,294.64923,290.4324
1971-10,302.55365,299.9815,300.16068,296.13318,292.7127
1971-11,300.6894,299.3725,299.40698,296.4168,296.48758
1971-12,299.40598,298.9812,299.25815,297.01035,297.36282
1972-01,299.5746,299.0515,298.0984,297.13812,297.8659
1972-02,299.16425,299.06757,297.9631,297.23267,298.87677
1972-03,298.59558,298.73944,298.7165,297.1258,296.38437
1972-04,298.10583,298.4196,297.12595,295.68854,293.05692
1972-05,298.41687,298.0806,294.82236,293.83392,288.3485
1972-06,297.87646,297.72733,292.9914,292.01416,287.75952
1972-07,297.80725,298.38336,293.2764,291.95203,286.21002
1972-08,298.41904,299.4262,296.32007,293.87067,288.92862
1972-09,300.26773,300.45203,299.4213,295.11688,292.1169
1972-10,300.08966,299.55347,299.366,295.61063,293.16907
1972-11,298.3364,298.81543,299.3808,295.82382,296.49033
1972-12,298.34738,298.49274,299.16586,296.6341,298.11392
1973-01,299.54755,298.92007,297.86414,296.66058,297.61765
1973-02,299.06683,298.4906,298.4651,297.2983,298.5279
1973-03,299.01642,298.70618,298.11975,297.36688,296.68967
1973-04,298.6245,298.60132,296.0997,294.93304,292.6155
1973-05,298.33722,298.0127,294.75784,293.8777,289.57742
1973-06,298.41385,298.1908,292.82477,292.3896,287.94672
1973-07,297.6994,298.09125,293.71323,292.59882,288.63116
1973-08,298.67084,299.91467,297.4794,294.87506,290.55142
1973-09,301.11713,300.5658,298.7224,294.7497,290.7269
1973-10,301.8568,299.42993,299.18176,295.77698,293.73386
1973-11,300.47714,299.38007,299.81018,296.7934,295.95883
1973-12,299.1714,299.18597,299.43903,298.30032,298.2906
1974-01,299.63873,298.78015,299.7857,299.1084,298.7005
1974-02,299.3988,299.16666,299.0689,297.96014,298.2381
1974-03,299.51178,299.3327,298.66147,297.49658,296.89194
1974-04,298.9383,298.87634,297.43634,295.60034,293.0678
1974-05,298.81714,298.83484,295.32593,294.4254,289.89102
1974-06,298.72565,298.9339,295.36395,294.06128,290.40207
1974-07,299.01294,299.06067,294.65173,293.54834,288.46185
1974-08,299.2353,300.69705,298.41528,295.9947,292.25302
1974-09,302.58722,301.74994,300.27374,296.00763,291.40793
1974-10,302.739,301.04315,302.0389,295.90933,293.8433
1974-11,300.16528,299.8454,301.01788,297.06873,296.56137
1974-12,299.8898,300.0286,300.35184,297.59427,298.53537
1975-01,300.31946,300.72925,299.9523,297.52533,298.29657
1975-02,300.33252,300.7368,299.06436,297.81165,298.8271
1975-03,298.42908,299.6183,300.08374,298.0005,298.03348
1975-04,298.5727,299.3787,299.15512,296.5506,294.03854
1975-05,298.6413,299.03427,296.10925,294.34973,290.68
1975-06,298.63123,299.47626,295.05045,293.8394,288.85052
1975-07,298.69986,300.06195,296.1331,294.0704,289.46005
1975-08,298.8968,301.19812,298.2216,295.33783,290.87885
1975-09,301.81433,302.47797,301.1042,295.80927,290.33746
1975-10,300.25348,299.95697,299.79337,295.9924,293.25726
1975-11,299.91092,299.54352,299.91425,296.1344,296.1218
1975-12,299.44348,299.21765,299.56567,297.51685,297.5419
1976-01,299.38126,298.77774,298.48492,297.8629,297.7427
1976-02,299.24332,298.99524,299.7092,298.86234,298.8327
1976-03,298.66476,298.49753,299.5566,298.4265,297.22772
1976-04,298.59027,298.73227,298.2876,296.76227,293.45993
1976-05,298.1834,297.98956,294.6272,293.89166,288.96585
1976-06,297.85883,297.6315,294.20822,293.17017,289.02258
1976-07,297.09958,297.78107,294.10748,292.58966,288.3848
1976-08,298.1197,299.0882,297.35696,294.94174,290.3615
1976-09,301.35004,300.41342,301.181,296.29498,291.6093
1976-10,300.24286,299.38544,298.53632,294.88068,292.325
1976-11,299.5709,299.34824,300.47626,296.0411,295.59634
1976-12,298.8152,298.23328,298.5061,297.43365,298.03555
1977-01,299.16043,298.81085,297.585,296.70874,298.31934
1977-02,299.43384,298.68298,297.94272,296.84344,298.47717
1977-03,299.1075,298.67676,299.6161,298.0511,297.01068
1977-04,298.00256,298.30707,297.2301,294.95697,293.30945
1977-05,298.1541,298.03516,295.1189,293.86566,290.55368
1977-06,297.951,297.91968,293.99405,293.41074,287.11618
1977-07,297.14514,298.0183,294.10513,292.85077,288.63586
1977-08,298.49664,299.74207,297.00845,295.34885,288.86697
1977-09,301.97528,300.90417,299.2855,295.8551,290.6252
1977-10,305.00357,300.48438,300.39883,296.10403,292.4201
1977-11,299.05954,299.02164,300.34854,296.97797,296.6107
1977-12,299.34253,299.47382,299.2064,296.8822,298.97614
1978-01,299.49286,299.00012,298.96204,297.7118,298.32187
1978-02,299.58942,299.56357,300.43173,298.68158,297.4606
1978-03,299.56195,299.29306,299.45786,298.2458,296.7766
1978-04,298.76257,299.1936,297.52075,295.4696,295.83923
1978-05,298.7143,298.87836,296.14395,294.81323,290.9564
1978-06,298.23502,298.96548,295.18915,293.7979,289.11914
1978-07,298.42035,299.54907,295.58286,293.7286,287.81027
1978-08,299.08795,300.57965,298.17715,294.99387,289.19116
1978-09,303.1803,302.42004,302.44168,296.888,292.394
1978-10,302.69556,300.69458,301.15436,297.08917,294.2643
1978-11,301.17297,300.17273,300.80887,297.5664,296.5716
1978-12,300.427,299.2062,299.28354,297.27545,297.97488
1979-01,299.16443,299.0254,298.16553,297.30435,298.03625
1979-02,299.2057,299.10153,300.3656,298.9027,299.22095
1979-03,298.39343,299.34985,298.8898,297.06598,296.94302
1979-04,298.32,298.89792,297.37585,295.87418,293.8099
1979-05,298.09552,298.2373,294.6311,293.68445,290.59958
1979-06,298.028,298.1875,293.5694,292.41833,288.06143
1979-07,297.6934,298.83066,294.41342,292.89798,288.30768
1979-08,297.90753,300.2138,297.73117,294.5238,289.33145
1979-09,300.178,300.36194,299.78952,294.8538,291.87766
1979-10,302.46423,300.31067,301.05106,295.50015,293.04285
1979-11,300.7799,299.33044,300.89764,296.8352,295.38455
1979-12,298.8745,299.05194,297.9393,296.31015,297.36325
1980-01,298.7687,298.71027,298.56738,297.13147,296.88663
1980-02,299.77417,299.43448,300.02557,297.90042,298.1461
1980-03,297.86826,299.2541,297.9307,297.2073,296.8363
1980-04,298.68134,298.7019,297.57642,295.90796,292.4689
1980-05,298.1645,298.26865,295.0393,294.26764,289.77747
1980-06,297.2743,297.29257,293.13214,291.599,287.93622
1980-07,296.8518,297.4281,293.64722,292.0377,287.58304
1980-08,297.4296,299.04828,296.83838,294.02557,290.65744
1980-09,299.66028,300.30667,301.4387,296.26837,293.11182
1980-10,302.80276,299.49838,299.03348,295.30664,292.6512
1980-11,298.69446,298.3891,299.5312,295.48154,296.84604
1980-12,298.58533,298.9339,299.44556,297.85846,298.02792
1981-01,298.05713,298.5147,297.5095,296.36978,299.44653
1981-02,298.3383,298.47437,298.7732,297.37946,298.43622
1981-03,298.4615,298.4831,297.8241,296.00827,295.6676
1981-04,298.05377,298.32718,297.58795,295.4991,292.68063
1981-05,297.85675,297.83627,294.66177,293.47186,290.54916
1981-06,297.6607,297.85962,292.56155,291.39752,286.77426
1981-07,297.85892,298.1875,293.37262,291.8565,287.16196
1981-08,298.2813,299.8722,297.7787,294.5628,289.42676
1981-09,300.857,299.92993,298.59442,294.76685,291.7243
1981-10,300.6563,299.82956,299.32303,295.26282,294.27814
1981-11,299.18686,299.11823,299.50024,295.41156,296.0408
1981-12,298.34393,299.2207,300.35892,297.03687,297.53717
1982-01,298.46967,298.99423,299.01883,298.14728,297.39734
1982-02,299.43808,298.9961,299.68585,298.07727,296.89948
1982-03,299.46576,298.7401,298.75348,297.2287,295.77817
1982-04,298.20685,298.51788,298.02505,295.89615,294.35263
1982-05,297.96265,298.3517,295.40057,293.93402,291.27164
1982-06,298.1001,298.01672,293.17227,292.61975,287.07526
1982-07,298.15906,298.97186,294.5919,293.63654,288.16064
1982-08,298.62323,300.03033,297.85654,295.4985,289.9491
1982-09,301.8014,300.91,299.73984,295.4778,290.56207
1982-10,302.00787,300.694,300.5769,295.97473,294.1122
1982-11,299.8581,299.86444,299.91855,295.96808,295.5963
1982-12,299.57816,299.13358,300.0453,297.2788,297.6362
1983-01,299.50925,299.1546,298.82346,297.37006,299.02393
1983-02,299.1925,299.82462,299.278,298.02344,298.58997
1983-03,298.26978,299.91928,298.13535,296.92395,297.18964
1983-04,298.14685,299.05206,297.65134,295.40555,295.1861
1983-05,298.41882,298.65588,295.9916,294.36505,290.15854
1983-06,298.20123,298.814,294.99286,293.27487,288.9622
1983-07,297.59485,298.58795,294.59564,292.68146,287.06964
1983-08,298.08588,300.4709,297.90787,293.82962,289.9795
1983-09,301.54327,301.54236,299.82693,295.11658,291.88904
1983-10,302.71875,300.4364,301.18658,297.11246,293.76993
1983-11,301.7375,300.0069,300.02875,297.45602,295.11694
1983-12,299.68515,300.18512,300.8866,297.89,297.05905
1984-01,299.86517,300.49396,300.76248,298.4265,298.8547
1984-02,300.3391,300.31613,299.59695,297.72168,298.58524
1984-03,299.94598,300.49023,299.98117,298.07004,296.6093
1984-04,298.9048,299.48767,298.53946,296.98993,294.6694
1984-05,299.0737,299.44354,295.78058,294.3576,290.92905
1984-06,298.65045,299.54532,294.14105,293.3924,287.53195
1984-07,299.16174,300.20685,295.07452,293.84637,287.1114
1984-08,300.64948,301.63724,297.5466,295.1203,287.53598
1984-09,303.62805,303.9365,301.71964,297.24036,290.9718
1984-10,305.02594,301.31873,302.90805,298.17126,293.159
1984-11,302.53986,300.53534,301.59604,297.23898,295.16318
1984-12,300.0855,300.45673,300.6507,296.99677,296.22473
1985-01,300.2298,299.94604,300.16626,297.54773,297.7482
1985-02,299.6455,299.80463,300.22534,298.3084,297.59552
1985-03,300.32202,299.6575,299.81207,297.22363,296.28217
1985-04,299.42126,299.52194,299.2289,296.47632,294.28387
1985-05,298.59576,298.84955,296.13345,294.39026,289.8189
1985-06,298.6134,298.29916,294.29062,292.82593,288.4011
1985-07,298.00696,298.7209,295.4351,293.24548,288.88034
1985-08,298.55267,299.4377,297.03748,294.22815,288.7966
1985-09,301.11182,301.00745,301.41232,295.75586,292.2857
1985-10,301.33932,300.1657,301.39023,296.0547,293.38654
1985-11,299.90942,299.19916,299.31158,296.5739,295.90475
1985-12,299.513,298.75064,298.74112,297.03662,298.0793
1986-01,299.0823,298.4864,297.37665,296.6351,299.61536
1986-02,298.412,298.84857,297.46655,296.35364,300.17435
1986-03,298.13812,299.09613,298.25107,296.49292,296.6491
1986-04,297.996,298.6927,296.83594,295.26855,292.57
1986-05,297.378,297.87836,294.3044,292.90942,289.9447
1986-06,296.73584,297.56067,293.8616,292.3911,289.16025
1986-07,296.4765,297.69308,294.58054,292.48657,289.1824
1986-08,297.11447,299.3282,297.65308,294.02728,291.7157
1986-09,300.58002,300.56458,299.6279,295.39917,291.61823
1986-10,302.82562,300.3902,301.34937,296.33267,293.50513
1986-11,299.84686,298.99994,299.73145,296.195,296.0371
1986-12,298.45337,298.6485,299.38248,297.21664,297.76666
1987-01,299.50665,298.9616,299.71243,297.83734,299.71112
1987-02,298.85178,298.62604,298.92303,298.55103,298.65192
1987-03,298.3216,298.76703,299.05066,298.02924,296.90765
1987-04,298.0708,298.68518,298.12137,296.67407,293.39075
1987-05,297.75754,298.04257,294.8776,294.02856,289.587
1987-06,297.3769,297.8275,293.4763,292.42902,288.05994
1987-07,296.9826,298.114,294.4362,292.88266,287.8508
1987-08,297.70526,299.62274,297.71838,294.51257,289.8309
1987-09,300.97064,301.4864,301.94012,297.31323,292.3867
1987-10,302.24725,302.13513,305.5729,298.61957,294.71783
1987-11,299.84503,299.65106,298.7473,296.56052,296.23312
1987-12,300.573,299.453,301.564,299.92456,297.48218
1988-01,299.87225,299.2434,301.0159,299.40265,298.60715
1988-02,299.31543,299.22083,299.2678,297.97656,298.88934
1988-03,298.5255,298.95398,299.51617,298.06677,297.54077
1988-04,298.37482,299.15927,298.1264,297.02643,292.33023
1988-05,297.9304,298.8365,296.6226,295.4433,291.80017
1988-06,297.49817,298.70285,294.58014,293.46497,289.2352
1988-07,297.19797,299.17087,296.03644,294.02872,289.047
1988-08,298.96603,300.4975,299.29785,295.35437,291.40543
1988-09,301.75873,301.35266,300.95868,295.7202,292.2931
1988-10,302.57883,300.23846,300.10675,296.61978,293.31708
1988-11,301.7525,299.7619,299.93127,296.45288,296.35516
1988-12,300.81088,299.02637,299.29947,297.04984,298.79114
1989-01,300.49,299.18427,300.22418,299.00836,298.84152
1989-02,299.88794,299.0837,299.8929,297.80902,297.91403
1989-03,299.43915,298.93292,299.48782,297.73657,295.76428
1989-04,298.3341,298.66437,297.16223,295.85468,292.9937
1989-05,298.76727,298.39453,294.74503,293.4953,289.22366
1989-06,298.1876,297.91394,293.0398,292.04657,287.26086
1989-07,297.68332,298.29523,294.7971,292.85397,289.78976
1989-08,298.92828,299.89136,297.97278,295.00903,290.0625
1989-09,301.76764,300.2825,299.21866,295.5432,292.30673
1989-10,300.64066,299.76215,299.81055,295.48355,292.61874
1989-11,299.88184,298.9161,299.26508,295.7193,296.10498
1989-12,299.65567,298.7751,299.5032,297.31436,297.742
1990-01,299.39267,298.5725,297.82727,296.55167,299.2522
1990-02,299.5373,298.59906,298.28674,297.43225,296.9714
1990-03,298.6411,298.77905,297.961,296.48056,296.41086
1990-04,298.4641,298.8009,297.9863,296.57608,293.76398
1990-05,298.33945,298.44656,296.2794,294.8927,291.5981
1990-06,298.05792,298.16998,294.48068,293.3753,287.37558
1990-07,297.6928,298.40622,294.379,293.2036,288.60266
1990-08,299.5229,300.0219,296.61932,294.6966,287.78366
1990-09,301.26086,301.30777,302.23425,296.88007,292.3319
1990-10,302.45215,300.65497,301.45245,295.86627,292.95612
1990-11,299.5384,299.34937,300.67117,296.2436,295.78708
1990-12,299.79034,299.1062,299.3922,296.84125,296.6089
1991-01,299.742,299.1683,298.8505,297.68793,298.507
1991-02,299.19116,298.9255,299.5717,298.13892,298.5468
1991-03,298.77576,299.09888,299.15973,296.46906,295.91937
1991-04,298.471,298.5677,297.71216,295.87515,293.03723
1991-05,298.2904,298.49786,295.90915,293.98886,290.89862
1991-06,297.52127,297.80804,293.6799,292.5452,288.37518
1991-07,297.53125,298.59204,295.73297,293.42395,288.77142
1991-08,298.38348,299.67572,297.7369,294.50488,288.93384
1991-09,300.00388,300.40692,298.64417,294.7224,290.86963
1991-10,302.18527,299.87103,300.08276,295.9427,293.6109
1991-11,299.86584,298.99982,300.4446,296.04132,295.6439
1991-12,299.68805,298.7764,299.36697,296.55832,298.48602
1992-01,299.8704,298.84406,299.36682,298.5818,299.08594
1992-02,298.68484,298.4735,298.6144,297.49722,297.65198
1992-03,298.37933,298.30017,297.9753,296.27838,295.6536
1992-04,297.86935,298.42786,298.24536,296.69742,292.5065
1992-05,298.0492,297.9495,295.2097,293.8342,289.44296
1992-06,297.83337,297.7227,293.44342,292.77856,288.27438
1992-07,297.74054,298.32074,294.3276,292.95477,288.46188
1992-08,298.90906,299.96588,298.73715,295.24286,290.44437
1992-09,302.523,301.5551,301.76303,296.17847,290.9938
1992-10,301.26614,300.18,299.85428,295.6438,293.70142
1992-11,299.67987,299.8145,299.19223,295.6938,295.99594
1992-12,298.83777,299.11304,299.19266,297.53668,298.7061
1993-01,298.8979,299.1716,299.28427,297.44858,299.41156
1993-02,299.84885,299.09998,299.42657,297.8039,299.35345
1993-03,299.47684,299.47687,298.19443,297.46997,297.37906
1993-04,299.1939,299.3092,297.98788,295.88263,293.9762
1993-05,298.58237,298.53537,295.72113,293.68524,290.53693
1993-06,297.94983,298.79208,294.81656,293.3014,289.69855
1993-07,297.8219,299.12567,294.8383,292.37003,287.81238
1993-08,299.33148,300.69086,299.20554,295.2389,292.0356
1993-09,302.55328,302.25482,301.0721,296.33786,289.89383
1993-10,305.1866,301.63403,304.8762,298.71313,293.1879
1993-11,301.91852,300.90765,301.85144,297.62558,296.04056
1993-12,299.2987,300.51987,300.55597,297.12512,296.91882
1994-01,299.73608,300.439,299.80136,297.34512,298.67276
1994-02,300.34695,300.54553,300.57098,298.99777,299.98804
1994-03,300.48883,300.88663,299.28088,297.7992,295.78177
1994-04,300.62762,300.7162,298.92923,296.4782,292.87976
1994-05,300.47858,299.9539,295.05878,294.08533,288.97894
1994-06,298.93884,299.17072,293.92807,292.61627,287.0742
1994-07,299.32025,299.40076,294.9512,293.55975,288.39807
1994-08,299.99213,300.51434,297.48248,294.80896,289.87527
1994-09,302.79095,300.94635,299.35303,295.25687,291.37656
1994-10,299.82306,299.93677,299.3974,295.37436,293.75314
1994-11,299.73123,299.10443,299.9164,297.22046,296.54272
1994-12,298.67236,298.45413,298.25662,297.0069,298.20483
1995-01,299.39047,298.77356,297.92532,297.02368,299.38025
1995-02,297.8651,298.57916,297.983,297.8725,298.59576
1995-03,298.00574,298.43884,297.67453,297.2603,296.58197
1995-04,298.40338,298.58734,297.876,296.25592,294.3861
1995-05,298.14038,297.95135,294.4623,293.7857,289.11304
1995-06,297.27887,297.29205,292.1936,291.67868,286.8213
1995-07,297.13074,297.862,293.74945,292.398,288.35303
1995-08,298.25946,298.65186,296.82742,294.4898,289.98123
1995-09,301.04224,299.68927,300.56982,295.7389,292.01434
1995-10,302.063,299.96875,299.04797,295.3724,293.18796
1995-11,300.3821,298.82965,299.81326,295.57886,295.8987
1995-12,298.4221,298.539,298.19208,296.38452,297.68857
1996-01,298.69232,298.05164,297.69418,296.67798,298.79214
1996-02,298.44904,298.3154,297.69125,297.029,298.57544
1996-03,297.7913,298.2974,297.9574,297.3597,296.98093
1996-04,297.74225,298.28702,297.07684,295.75208,292.97745
1996-05,297.50287,297.53864,294.2715,293.10712,289.04382
1996-06,297.1629,297.33038,293.69897,292.2316,289.71826
1996-07,296.52765,297.4108,294.085,292.51782,288.23175
1996-08,297.29895,298.30646,297.01782,294.2415,290.1369
1996-09,300.25116,299.3553,299.78806,295.6137,291.48935
1996-10,299.02588,298.97418,299.72668,295.35797,294.53696
1996-11,299.03955,298.71216,298.93817,296.13504,297.33865
1996-12,298.66956,298.36633,299.0798,297.65588,299.21494
1997-01,299.40012,298.7999,298.61624,296.93024,297.7195
1997-02,298.7602,298.8508,298.6435,297.44305,298.02402
1997-03,298.1831,298.7148,297.2871,296.8402,295.78418
1997-04,298.30557,298.43036,296.10242,294.52707,292.76456
1997-05,297.74765,297.8113,294.2902,293.27075,290.79745
1997-06,297.84674,297.87375,293.2265,292.3338,287.76755
1997-07,297.706,298.2287,294.93182,293.91284,288.2815
1997-08,298.37225,299.01093,297.57614,294.80426,289.1157
1997-09,301.97552,301.39984,302.18887,296.40332,291.2283
1997-10,302.3837,299.9964,300.40408,296.0395,293.10788
1997-11,300.0049,299.4905,299.50607,296.30048,296.11902
1997-12,299.36896,299.01834,298.94498,296.66925,297.79575
1998-01,298.85547,298.84503,299.26056,297.71265,298.41357
1998-02,298.79218,298.776,299.39178,298.13092,298.25494
1998-03,298.19397,298.6857,299.5731,298.2245,298.22983
1998-04,298.1322,298.4889,297.53577,295.98706,294.73657
1998-05,297.71997,298.19373,295.11124,293.75677,291.95053
1998-06,297.2647,297.7162,294.04993,292.5614,289.25226
1998-07,297.03632,298.42847,294.67816,292.8811,287.74698
1998-08,298.30872,299.85928,298.4295,295.36798,291.49887
1998-09,300.73648,301.48508,302.14035,296.5521,293.95825
1998-10,301.41284,300.88226,300.71387,295.3786,294.06723
1998-11,300.15887,300.06152,300.20255,297.2594,296.005
1998-12,299.72333,300.16415,301.33685,299.0141,298.68155
1999-01,300.12067,299.95483,300.45422,298.40686,298.78955
1999-02,299.69208,300.20056,300.9808,298.1193,297.67178
1999-03,299.6656,300.3072,300.11963,298.69144,298.3399
1999-04,299.67273,299.83588,299.00882,297.2373,294.60068
1999-05,299.49448,299.78326,296.42545,295.5736,291.10928
1999-06,299.02634,299.32758,293.0669,292.4782,286.00473
1999-07,298.68744,300.36636,295.65646,293.73212,287.89206
1999-08,299.65594,301.4477,297.31467,294.50443,289.33905
1999-09,300.91568,302.7525,302.122,296.62756,291.53998
1999-10,305.07892,301.89246,301.56372,296.8781,292.45172
1999-11,301.35663,300.56802,301.0723,297.12115,295.7066
1999-12,299.19638,299.63187,300.49155,297.1988,296.77084
2000-01,300.10516,299.7113,299.25296,298.0423,297.85126
2000-02,300.344,299.71582,299.69553,298.3566,298.83298
2000-03,300.18384,299.92188,299.37485,297.5811,296.82782
2000-04,298.8678,299.5298,298.32877,296.08197,293.5182
2000-05,297.95563,298.67798,295.40225,293.7848,290.58203
2000-06,298.34235,298.72183,293.92462,292.1588,287.3662
2000-07,298.11368,299.04974,294.86404,293.28366,287.23138
2000-08,299.04288,300.4402,299.29077,295.4618,290.78607
2000-09,302.4967,301.0099,299.1838,295.26776,290.23138
2000-10,302.29236,300.32816,300.87695,297.10858,293.52136
2000-11,300.31854,299.66022,300.40292,296.19336,295.86227
2000-12,299.55225,299.23538,299.53568,297.67682,297.59634
2001-01,299.4743,299.0652,300.06985,298.13718,299.53445
2001-02,299.30807,299.1401,299.1994,297.6377,298.2484
2001-03,299.41968,299.50824,299.1667,297.04968,296.5325
2001-04,298.44754,298.7959,298.02267,295.7896,294.15643
2001-05,298.3051,298.60013,296.10846,294.4992,291.85645
2001-06,297.54996,298.12207,294.24432,292.91724,289.9071
2001-07,297.28894,298.45746,295.39862,293.59167,289.83698
2001-08,298.18707,299.5159,297.4008,294.6714,290.16162
2001-09,299.5965,301.14142,302.92758,296.65973,293.80862
2001-10,302.76508,300.38553,301.58282,296.5122,294.96497
2001-11,301.61768,299.68292,300.12473,297.22983,297.88043
2001-12,300.38745,299.04517,299.23007,296.8849,297.4889
2002-01,300.08838,298.80594,298.80252,297.29626,298.37823
2002-02,300.10016,299.04187,299.49475,297.82648,298.14008
2002-03,299.24167,299.04092,299.44003,297.83313,295.7102
2002-04,298.30957,298.5548,298.36786,296.68823,293.56302
2002-05,298.42636,298.3076,296.70035,295.23923,291.9666
2002-06,297.95145,297.77856,294.84607,292.95447,289.17218
2002-07,297.42325,297.8849,295.44293,293.8377,289.89984
2002-08,298.1729,298.87064,297.56927,294.5403,289.82266
2002-09,301.38583,300.60193,300.71,295.90125,292.23862
2002-10,304.1459,300.5159,300.91965,296.01083,293.11328
2002-11,300.39362,299.50293,301.44754,297.70175,295.9102
2002-12,298.93958,299.48425,298.90567,297.4001,299.178
2003-01,299.5558,299.68317,299.38846,298.30438,299.3439
2003-02,299.3398,299.42926,298.6331,298.35522,298.80185
2003-03,299.15213,299.5923,298.9565,297.7459,297.071
2003-04,298.73578,299.11267,298.3514,296.02283,294.91696
2003-05,297.86664,298.7353,295.02002,293.75388,290.12692
2003-06,297.75705,298.2979,293.7582,292.6404,287.4805
2003-07,297.68854,299.125,295.0977,293.61066,289.50183
2003-08,298.29956,300.3855,297.88403,294.87723,289.95758
2003-09,301.91504,302.34967,300.67203,295.74884,291.4476
2003-10,302.978,302.3635,301.50882,296.85648,293.8542
2003-11,301.4513,301.71362,302.27554,298.22656,297.11865
2003-12,300.2493,300.78168,300.5158,297.88995,298.3143
2004-01,299.93536,300.65726,300.68115,297.8744,299.19992
2004-02,300.75174,301.04315,301.47934,298.97284,298.62326
2004-03,300.38757,300.6267,300.34872,298.21558,296.71454
2004-04,300.6922,300.90344,299.4712,297.59607,293.938
2004-05,301.28607,301.16006,297.51044,296.13214,289.88596
2004-06,300.53183,300.09818,294.78024,292.9094,288.1586
2004-07,300.02658,300.56256,295.3048,293.44342,288.00882
2004-08,299.78656,301.73898,297.03058,294.24878,289.25775
2004-09,300.6198,302.10388,298.2159,295.303,291.39636
2004-10,302.25464,301.4234,300.22678,295.43506,292.883
2004-11,302.3256,300.3329,300.0395,296.0041,294.5146
